order_id,customer_id,product_id,location_id,rep_id,order_date,ship_date,quantity,unit_price,revenue,cost,discount_pct,status,region,custmer_id,_region_mismatch_flag
ORD-02069,CUST-173,PROD-017,LOC-022,REP-026,05/01/2023,05/05/2023,37,$482.90,14935.28,7612.94,0.1641,Completed,North,,
ORD-00530,CUST-223,PROD-151,LOC-085,REP-061,01/13/2023,2023-01-21,32,428.43,10729.26,4316.38,0.2174,Returned,South,,
ORD-03309,CUST-616,PROD-179,LOC-100,REP-027,07-Dec-2023,2023-12-08,29,466,11298.92,8724.04,0.1652,Completed,East,,
ORD-04066,CUST-930,PROD-026,LOC-087,REP-040,07/13/2023,16-Jul-2023,13,$161.20,1683.19,1144.26,0.1968,Returned,South,,
ORD-00637,CUST-760,PROD-107,LOC-057,REP-037,10/19/2023,2023-10-25,23,$157.50,2976.97,1858.86,0.1782,Completed,West,,
ORD-01270,CUST-554,PROD-157,LOC-055,REP-026,11/27/2024,30-Nov-2024,41,$318.98,9843.95,7257.9,0.2473,Pending,South,,
ORD-00186,CUST-598,PROD-123,LOC-022,REP-068,09/03/2024,2024-09-11,17,483,5647.49,4012.34,0.3132,Completed,North,,
ORD-01395,CUST-223,PROD-131,LOC-004,REP-040,2024-08-30,09/13/2024,20,$183.66,3593.49,2337.37,0.0217,Completed,East,,
ORD-03465,CUST-023,PROD-197,LOC-097,REP-040,2023-04-19,05/02/2023,3,371,911.27,415.48,0.1822,Pending,,,
ord-04551,CUST-206,PROD-144,LOC-075,REP-070,2024-02-23,27-Feb-2024,22,271.28,3934.21,2055.78,0.3408,Completed,West,,
ORD-01798,CUST-323,PROD-048,LOC-055,REP-011,02-Jan-2023,12-Jan-2023,12,422,3274.74,1452.95,0.3544,Returned,North,,
ORD-02980,CUST-891,PROD-080,LOC-036,REP-015,2024-09-18,02-Oct-2024,47,328,13602.5,6946.49,0.1189,Completed,East,,
ORD-01442,CUST-384,PROD-063,LOC-051,REP-062,2024-10-15,19-Oct-2024,14,301.07,3146.9,1683.43,0.2534,Returned,West,,
ORD-04438,CUST-339,PROD-113,LOC-078,REP-004,2023-10-29,11/02/2023,5,344,1665.65,797.71,0.0339,Cancelled,East,,
ord-03894,CUST-661,PROD-116,LOC-068,REP-009,2024-12-30,01/10/2025,46,324.48,11391.58,5877.19,0.2368,Pending,West,,
ORD-01536,CUST-522,PROD-165,LOC-019,REP-015,2024-03-24,03/27/2024,2,391.60,581.06,321.81,0.2581,Cancelled,Central,,
ORD-03753,CUST-672,PROD-011,,,10/14/2024,2024-10-19,42,$397.51,15525.07,10123.95,,Completed,,,
ORD-03189,CUST-654,PROD-145,LOC-082,REP-006,27-Nov-2024,12/04/2024,45,$159.94,6186.08,4425.9,0.1405,Pending,North,,
ORD-01274,CUST-915,PROD-103,LOC-016,REP-075,02/05/2024,02/15/2024,13,128,1431.15,702.01,0.1402,Cancelled,South,,
ORD-02468,CUST-758,PROD-095,LOC-046,REP-040,08-Jul-2023,2023-07-22,22,$191.40,3001.46,1537.68,0.2872,Completed,Central,,
ORD-00608,CUST-236,PROD-200,LOC-015,REP-042,2023-04-29,01-May-2023,16,$362.09,4419.82,2344.22,0.2371,Completed,East,,
ORD-04670,CUST-786,PROD-123,LOC-056,REP-057,31-Aug-2023,03-Sep-2023,6,227,1213.79,890.21,0.1116,Pending,North,,
ORD-01713,CUST-686,PROD-152,LOC-077,REP-038,2023-09-12,16-Sep-2023,12,382,3785.59,1833.64,0.1748,Pending,Central,,
ORD-02200,CUST-395,PROD-006,LOC-038,REP-031,23-Apr-2023,24-Apr-2023,50,260,11300.88,7673.32,0.1338,Pending,Central,,
ORD-00956,CUST-568,PROD-183,LOC-034,REP-074,2024-10-19,2024-10-20,39,$376.81,11737.37,4745.97,0.2013,Returned,West,,
ORD-02580,CUST-976,PROD-195,LOC-028,REP-036,09-May-2023,2023-05-20,46,363.17,13760.58,9228.94,0.1763,Completed,South,,
ORD-04720,CUST-740,PROD-127,LOC-026,REP-009,06/10/2023,06/12/2023,48,246.95,10061.34,5931.02,0.1512,Completed,,,
ORD-04787,CUST-216,PROD-196,LOC-071,REP-011,10/16/2023,19-Oct-2023,9,$478.33,3669.13,2304.09,0.1477,Completed,South,,
ORD-03687,CUST-701,PROD-018,,,07-Oct-2024,10/17/2024,13,$48.15,507.96,315.61,,Completed,,,
ORD-04891,CUST-573,PROD-036,LOC-038,REP-012,17-Dec-2023,2023-12-19,37,459.86,15604.29,8057.78,0.0829,Completed,North,,
ORD-00404,C303,PROD-163,LOC-019,REP-039,26-Jan-2024,02-Feb-2024,43,$20.26,816.73,398.52,0.0625,Pending,Central,,
ORD-02072,CUST-259,PROD-031,LOC-052,REP-001,09/18/2024,19-Sep-2024,1,260.50,200.92,142.91,0.2287,Cancelled,North,,
ORD-04954,CUST-979,PROD-177,LOC-063,REP-054,05/27/2024,05/30/2024,49,85.32,4043.97,3038.77,0.0327,Returned,Central,,
ORD-01978,CUST-065,PROD-196,LOC-057,REP-074,02-Oct-2023,2023-10-13,31,75,1766.13,1005.32,0.2469,Cancelled,East,,
ORD-00159,CUST-559,PROD-076,LOC-042,REP-014,01/12/2024,25-Jan-2024,34,$137.03,4505.27,2567.1,0.033,Completed,South,,
ORD-01749,CUST-235,PROD-014,LOC-002,REP-055,04-Mar-2024,10-Mar-2024,45,148.15,6377.41,4164.77,0.0434,Pending,East,,
ORD-02910,CUST-026,PROD-014,LOC-059,REP-060,04-Jun-2024,06/09/2024,34,39,1330.46,877.91,0.0048,Completed,North,,
ORD-03849,CUST-227,PROD-086,LOC-029,REP-022,2023-10-12,15-Oct-2023,41,485,19015.81,14166.28,0.0456,Cancelled,East,,
ORD-00903,CUST-762,PROD-074,LOC-071,REP-064,2023-04-03,2023-04-14,6,42,233.02,101.94,0.096,Completed,North,,
ORD-00353,CUST-915,PROD-118,LOC-019,REP-041,02-Nov-2023,11/09/2023,4,436,1639.1,1306.26,0.0603,Completed,Central,,
ORD-01231,CUST-214,PROD-170,LOC-092,REP-033,26-Feb-2023,2023-03-05,23,324.67,7049.24,4107.99,0.056,Completed,South,,
ORD-04864,CUST-392,PROD-121,,,11/23/2023,2023-11-28,16,117,1362.83,809.03,,Pending,,,
ORD-02141,CUST-622,PROD-031,LOC-063,REP-014,04/16/2023,18-Apr-2023,49,42.13,1680.6,921.64,0.1859,Returned,West,,
ORD-00445,CUST-568,PROD-046,LOC-061,REP-041,2023-01-10,01/22/2023,17,$127.89,2093.25,1401.39,0.0372,Returned,North,CUST-9648,
ord-00733,CUST-311,PROD-061,LOC-027,REP-072,11/14/2024,11/22/2024,9,90.78,765.96,457.18,0.0625,Pending,West,,
ORD-00755,CUST-029,PROD-037,LOC-019,REP-054,2023-10-24,25-Oct-2023,34,80,2341.57,1864.85,0.1486,Completed,West,,
ORD-01738,CUST-860,PROD-084,LOC-080,REP-024,05/29/2023,2023-05-31,18,44.41,712.81,432.53,0.1083,Cancelled,South,,
ORD-02972,CUST-476,PROD-010,LOC-097,REP-014,2023-03-31,04/07/2023,1,277,168.53,124.64,0.3916,Cancelled,Central,,
ord-00700,CUST-930,PROD-064,LOC-048,REP-075,04-Mar-2024,2024-03-07,27,397.27,10602.94,8381.11,0.0115,Completed,West,,
ORD-02921,CUST-623,PROD-033,LOC-016,REP-016,01/07/2023,01/13/2023,24,281,6489.52,4861.2,0.0405,Returned,West,,
ORD-00312,CUST-556,PROD-080,LOC-023,REP-063,04-Aug-2024,2024-08-14,10,$283.74,2623.74,2086.4,0.0753,Returned,West,,
ORD-03424,CUST-995,PROD-139,LOC-090,REP-064,05/20/2024,05/31/2024,46,455.41,17374.98,9696.21,0.1706,Completed,North,,
ORD-00549,CUST-655,PROD-054,LOC-042,REP-026,04/23/2024,2024-04-24,7,262.69,1354.11,710.9,0.2636,Completed,East,,
ORD-00662,CUST-775,PROD-165,LOC-052,REP-046,05/06/2023,10-May-2023,28,$363.97,9055.86,6206.86,0.1114,Completed,East,,
ORD-04960,CUST-296,PROD-126,LOC-033,REP-040,08/31/2024,09/08/2024,10,179,1457.3,668.45,0.1865,Returned,North,CUST-9325,
ORD-01990,CUST-425,PROD-165,LOC-005,REP-004,29-May-2024,11-Jun-2024,31,457,9005.73,5956.85,0.3649,Completed,South,,
ORD-00307,CUST-430,PROD-052,LOC-083,REP-068,10/24/2024,29-Oct-2024,32,208,5213.14,2212.41,0.2203,Completed,South,,
ORD-02336,CUST-215,PROD-026,LOC-057,REP-025,2024-01-21,02-Feb-2024,40,$379.59,14176.93,8052.44,0.0663,Completed,Central,,
ORD-00695,CUST-819,PROD-073,LOC-026,REP-011,11/24/2023,2023-12-02,31,437,12835.03,6024.66,0.0534,Completed,East,,
ORD-02357,CUST-643,PROD-193,LOC-051,REP-069,08/21/2023,2023-09-01,21,$426.16,8238.78,5061.1,0.0794,Completed,East,,
ORD-01928,CUST-803,PROD-117,LOC-047,REP-002,01/23/2023,27-Jan-2023,13,$130.55,1379.1,589.0,0.1874,Pending,West,,
ORD-00685,CUST-826,PROD-192,LOC-096,REP-031,05/23/2024,25-May-2024,16,301,3336.47,1752.86,0.3093,Returned,West,,
ORD-03428,CUST-327,PROD-180,LOC-024,REP-029,2024-05-12,26-May-2024,28,$377.47,6538.08,4470.94,0.3814,Completed,Central,CUST-9946,
ORD-00750,CUST-101,PROD-038,LOC-092,REP-055,2024-06-16,28-Jun-2024,16,57,724.72,345.71,0.2066,Pending,West,,
ORD-03804,CUST-047,PROD-190,LOC-097,REP-022,08/26/2023,09/05/2023,19,123,2107.99,1656.22,0.0988,Pending,East,,
ORD-03540,C591,PROD-150,LOC-068,REP-021,12/26/2024,31-Dec-2024,44,288,12260.2,5693.8,0.0329,Completed,South,,
ORD-01267,CUST-990,PROD-130,LOC-024,REP-051,2024-12-30,01/04/2025,9,437,3452.32,1983.24,0.1228,Cancelled,North,,
ORD-03581,CUST-041,PROD-004,,,15-Nov-2024,2024-11-23,7,32.91,145.96,69.38,,Pending,,,
ord-03599,CUST-944,PROD-139,LOC-092,REP-022,02-Dec-2023,12/10/2023,48,$408.24,15772.43,10296.29,0.1951,Completed,West,,
ORD-04610,CUST-581,PROD-025,LOC-092,REP-030,2024-11-06,11/17/2024,11,$136.05,1355.43,575.45,0.0943,Completed,West,,
ORD-02135,CUST-606,PROD-174,LOC-030,REP-023,21-Feb-2024,03-Mar-2024,45,19.95,803.22,616.4,0.1053,Completed,West,,
ORD-03084,CUST-582,PROD-016,LOC-091,REP-004,07/18/2024,2024-07-19,24,$360.62,6369.99,3448.92,0.264,Completed,Central,,
ORD-03062,CUST-965,PROD-033,LOC-100,REP-060,2023-02-27,04-Mar-2023,22,$110.42,1913.51,1305.56,0.2123,Completed,North,,
ORD-03026,CUST-155,PROD-099,LOC-085,REP-034,2023-11-26,12/06/2023,48,$493.94,16612.98,8335.76,0.2993,Pending,East,,
ORD-00971,CUST-759,PROD-063,LOC-090,REP-072,02-Jun-2024,10-Jun-2024,17,439.32,4507.2,1879.82,0.3965,Cancelled,North,,
ORD-00014,CUST-785,PROD-033,LOC-017,REP-061,01-Mar-2023,2023-03-05,37,$473.74,16927.16,10061.44,0.0343,Completed,Central,,
ORD-00874,CUST-512,PROD-175,LOC-059,REP-019,20-Apr-2023,27-Apr-2023,1,271.46,221.46,101.4,0.1842,Cancelled,South,CUST-9437,
ORD-00809,CUST-310,PROD-191,LOC-099,REP-036,04/11/2023,04/13/2023,5,$183.32,716.41,382.21,0.2184,Pending,East,,
ORD-03199,CUST-395,PROD-040,LOC-092,REP-058,05/04/2024,18-May-2024,44,$41.16,1138.06,681.03,0.3716,Completed,East,,
ORD-00515,CUST-546,PROD-185,LOC-016,REP-024,05/19/2023,05/26/2023,50,76.85,2408.48,1846.93,0.3732,Completed,Central,,
ord-03558,CUST-291,PROD-036,,,11-Oct-2024,19-Oct-2024,27,353,8898.58,4256.82,,Returned,,,
ORD-00410,CUST-321,PROD-064,LOC-029,REP-056,2024-12-11,21-Dec-2024,10,284.95,2434.04,1281.6,0.1458,Completed,North,,
ORD-03717,CUST-684,PROD-089,,,2024-05-29,12-Jun-2024,28,125.64,2116.03,1397.92,0.3985,Returned,,CUST-9540,
ord-00474,C204,PROD-118,LOC-095,REP-013,2023-01-13,2026-07-15,50,358,15177.76,11990.26,0.1539,Completed,North,,
ord-01179,CUST-433,PROD-198,LOC-007,REP-039,23-Nov-2023,2023-11-26,37,255,6870.59,2780.08,0.2745,Pending,West,,
ORD-04522,CUST-028,PROD-148,LOC-069,REP-008,31-Mar-2023,06-Apr-2023,47,$349.32,13733.69,5787.76,0.1635,Returned,South,,
ORD-00208,CUST-837,PROD-001,LOC-096,REP-028,12-Apr-2024,04/22/2024,4,$281.60,823.29,430.8,0.2691,Completed,East,,
ORD-03514,CUST-809,PROD-159,LOC-004,REP-026,09/27/2024,2024-10-10,40,260,-8482.99,4583.46,0.1858,Completed,West,,
ORD-00459,CUST-322,PROD-082,LOC-084,REP-038,2024-03-07,03/18/2024,40,$287.96,7606.75,3259.78,0.3396,Completed,South,,
ORD-03784,CUST-984,PROD-161,LOC-027,REP-039,03-Mar-2023,2023-03-12,27,$90.45,1914.65,1460.67,0.216,Completed,East,,
ORD-02431,CUST-915,PROD-020,LOC-001,REP-018,09/17/2023,2023-10-01,23,$171.88,2374.71,1116.59,0.3993,Pending,East,,
ORD-03986,CUST-965,PROD-080,LOC-063,REP-036,2023-06-15,2023-06-28,49,472.33,17737.69,13678.46,0.2336,Pending,Central,,
ORD-00111,CUST-526,PROD-152,LOC-014,REP-058,29-Sep-2023,2023-09-30,9,372,2644.65,1846.67,0.2104,Completed,East,,
ORD-04083,C754,PROD-091,LOC-029,REP-060,2023-10-15,10/23/2023,31,$297.82,7189.29,3353.0,0.2213,Completed,West,,
ORD-01108,CUST-683,PROD-072,LOC-019,REP-013,25-Mar-2024,03/29/2024,11,147,1028.97,818.57,0.3671,Pending,South,,
ORD-04230,CUST-683,PROD-193,LOC-078,REP-068,21-Feb-2024,2024-03-03,35,265.18,5609.62,3626.39,0.3956,Returned,Central,,
ORD-01884,CUST-149,PROD-054,LOC-028,REP-020,30-Jun-2024,14-Jul-2024,17,390.78,5371.74,2845.54,0.1914,Pending,South,,
ORD-01714,CUST-170,PROD-111,LOC-085,REP-018,19-Aug-2024,2024-08-29,8,497,3272.33,1328.12,0.1784,Pending,East,,
ORD-01288,CUST-655,PROD-048,LOC-097,REP-049,2023-08-22,28-Aug-2023,20,55.14,784.31,514.34,0.2888,Completed,West,,
ORD-03708,CUST-374,PROD-107,,,09-Mar-2024,16-Mar-2024,34,468,15467.85,8405.69,0.0281,Completed,,,
ORD-03442,CUST-978,PROD-031,LOC-010,REP-021,24-Aug-2023,2023-08-30,20,339,4768.37,3531.66,0.2967,Completed,South,,
ORD-00553,C632,PROD-092,LOC-040,REP-043,03/12/2024,03/19/2024,12,$353.82,2732.2,1780.82,0.3565,Pending,West,,
ORD-01440,CUST-912,PROD-036,LOC-099,REP-038,2024-06-14,25-Jun-2024,27,142.87,2935.16,1960.32,0.2391,Completed,Central,,
ORD-02271,C339,PROD-014,LOC-051,REP-031,05/12/2024,05/26/2024,36,454.07,16307.29,12438.22,0.0024,Completed,North,,
ORD-03959,CUST-519,PROD-172,LOC-065,REP-039,07/20/2024,2024-07-22,46,440.24,13880.06,10257.05,0.3146,Completed,North,CUST-9375,
ORD-03145,CUST-631,PROD-105,LOC-045,REP-008,19-Nov-2024,2024-12-01,45,220,7052.34,4346.57,0.289,Returned,South,,
ORD-02822,CUST-962,PROD-006,LOC-019,REP-021,11/28/2023,30-Nov-2023,45,25.46,904.19,474.6,0.2108,Pending,South,,
ORD-04980,CUST-052,PROD-038,LOC-039,REP-015,10-Jan-2024,18-Jan-2024,40,406,10130.73,5801.56,0.377,Pending,North,,
ORD-01926,CUST-206,PROD-035,LOC-067,REP-020,12/13/2023,2023-12-16,29,377,7742.68,5431.93,0.2919,Pending,South,,
ORD-00635,CUST-404,PROD-050,LOC-063,REP-041,2023-07-20,07/21/2023,6,$271.51,1338.76,895.13,0.1782,Completed,Central,,
ord-03236,CUST-954,PROD-079,,,01-Feb-2024,2024-02-03,18,461,7123.89,4533.3,,Returned,,,
ORD-00317,CUST-034,PROD-047,LOC-078,REP-041,2024-12-06,11-Dec-2024,9,92,836.14,569.25,0.0007,Completed,Central,CUST-9970,
ORD-04392,CUST-026,PROD-114,LOC-027,REP-033,2023-05-27,06/03/2023,8,37.36,210.35,108.28,0.2962,Completed,South,,
ORD-04895,CUST-583,PROD-043,LOC-029,REP-009,04/13/2023,24-Apr-2023,35,84.00,1998.32,1335.31,0.3203,Returned,South,,
ORD-01329,CUST-674,PROD-185,LOC-057,REP-004,02/05/2024,02/12/2024,10,473,3779.02,1852.08,0.2022,Pending,East,,
ORD-00428,CUST-535,PROD-108,LOC-048,REP-006,05/01/2023,2023-05-03,31,$331.40,6566.76,4043.25,0.3608,Completed,West,,
ORD-03680,C578,PROD-190,LOC-041,REP-061,09/26/2023,10/09/2023,6,174.53,747.9,580.77,0.2858,Completed,West,,
ORD-00106,CUST-455,PROD-114,LOC-031,REP-047,01-Nov-2024,11/03/2024,32,309.75,6189.05,3168.15,0.3756,Pending,South,,
ORD-03042,CUST-301,PROD-072,LOC-043,REP-066,06/14/2024,2024-06-25,40,$230.22,5550.14,3385.0,0.3973,Cancelled,East,,
ORD-00143,CUST-186,PROD-178,LOC-099,REP-022,2024-06-23,06/24/2024,43,171.70,5120.18,2316.47,0.3065,Completed,South,,
ORD-02170,CUST-718,PROD-139,LOC-015,REP-024,2023-06-07,09-Jun-2023,33,274,6501.69,3262.22,0.2833,Pending,East,,
ORD-03627,CUST-238,PROD-083,,,01/25/2023,2023-02-05,29,199.39,4255.78,3116.56,0.264,Completed,,,
ORD-00090,CUST-894,PROD-139,LOC-005,REP-009,12/03/2023,2023-12-17,44,430.37,16057.97,8457.16,0.152,Pending,West,,
ORD-02919,CUST-465,PROD-170,LOC-012,REP-034,04-Dec-2023,15-Dec-2023,16,418.62,6286.67,3719.6,0.0614,Returned,Central,,
ORD-03238,CUST-095,PROD-007,LOC-097,REP-006,2023-09-06,11-Sep-2023,38,$466.75,16567.66,9490.86,0.0659,Pending,North,CUST-9911,
ORD-02242,CUST-164,PROD-191,LOC-086,REP-018,05/16/2023,2023-05-17,38,$308.38,9680.6,5139.33,0.1739,Pending,East,,
ORD-03175,CUST-766,PROD-114,LOC-027,REP-020,04/09/2023,2023-04-19,8,21.53,171.52,106.25,0.0042,Completed,North,,
ORD-03853,CUST-297,PROD-024,LOC-017,REP-025,01/08/2024,2024-01-11,40,$473.40,18663.32,10440.09,0.0144,Completed,East,,
ORD-02164,CUST-740,PROD-103,LOC-017,REP-055,23-Aug-2024,08/26/2024,12,200.78,2336.12,1148.51,0.0304,Completed,South,,
ORD-02637,CUST-665,PROD-080,LOC-038,REP-035,07/09/2023,2023-07-21,16,219,3082.41,1250.74,0.1234,Returned,North,,
ORD-01950,CUST-412,PROD-060,LOC-056,REP-032,27-Nov-2023,12/11/2023,50,$208.20,10235.11,6515.31,0.0168,Completed,Central,,
ORD-01769,CUST-314,PROD-081,LOC-062,REP-075,2024-03-11,03/21/2024,34,259.67,8281.4,6249.89,0.062,Pending,North,,
ORD-03579,CUST-475,PROD-162,LOC-020,REP-022,2024-08-25,2024-08-27,17,$77.94,959.29,759.98,0.276,Pending,North,,
ORD-02273,CUST-607,PROD-031,LOC-022,REP-008,2023-09-30,2023-10-14,1,313.80,240.03,97.06,0.2351,Completed,North,,
ORD-00002,CUST-105,PROD-024,LOC-049,REP-013,01/07/2023,20-Jan-2023,11,$350.58,3331.53,1539.81,0.1361,Cancelled,East,,
ORD-04174,CUST-764,PROD-094,LOC-080,REP-063,30-Jul-2023,2023-07-31,41,$297.98,11479.26,6255.65,0.0604,Completed,South,,
ord-02726,CUST-492,PROD-069,LOC-094,REP-036,16-Oct-2024,24-Oct-2024,33,14.14,289.49,148.05,0.3796,Returned,South,,
ORD-01952,CUST-348,PROD-025,LOC-025,REP-027,2024-03-17,2024-03-24,5,$170.94,766.07,464.05,0.1037,Pending,Central,,
ORD-00936,CUST-186,PROD-118,LOC-024,REP-023,09-Jun-2023,17-Jun-2023,15,366,4540.16,2085.45,0.1736,Completed,West,,
ORD-04474,C024,PROD-170,LOC-081,REP-056,11/18/2024,11/24/2024,50,138,4946.73,2133.19,0.285,Completed,Central,,
ORD-02721,CUST-486,PROD-056,LOC-082,REP-008,06-Jan-2024,2024-01-10,20,223.05,3460.4,2198.77,0.2243,Returned,West,,
ORD-03801,CUST-366,PROD-168,,,07/02/2023,05-Jul-2023,1,411.24,381.63,298.92,,Returned,,,
ORD-01110,CUST-851,PROD-117,LOC-038,REP-015,01/27/2023,02/02/2023,14,$144.51,1255.97,716.66,0.3792,Completed,South,,
ORD-03909,CUST-619,PROD-196,LOC-064,REP-035,2024-09-02,03-Sep-2024,31,421,7866.96,4383.59,0.3986,Pending,West,,
ORD-00592,CUST-874,PROD-088,LOC-011,REP-059,08-Dec-2023,2023-12-19,20,$203.30,3037.71,2380.14,0.2529,Completed,Central,,
ORD-03535,CUST-317,PROD-073,LOC-026,REP-050,2023-09-03,09/07/2023,29,20,583.51,298.24,0.0204,Completed,West,,
ORD-01696,CUST-930,PROD-104,LOC-064,REP-073,08/16/2023,08/28/2023,46,$433.89,19699.47,8341.92,0.013,Completed,East,,
ORD-03760,CUST-522,PROD-107,LOC-008,REP-044,23-Mar-2023,2023-04-01,21,63,1205.24,900.13,0.0893,Completed,West,,
ORD-02937,CUST-821,PROD-192,LOC-081,REP-055,11/17/2023,2023-11-20,40,$210.16,7541.38,3925.39,0.1029,Completed,South,,
ORD-04379,CUST-829,PROD-155,LOC-099,REP-006,06-May-2023,20-May-2023,37,$396.87,11577.02,8237.99,0.2116,Completed,South,,
ORD-04322,CUST-766,PROD-007,LOC-100,REP-028,23-Feb-2024,03/02/2024,24,$425.35,9949.11,5452.48,0.0254,Returned,West,,
ORD-01577,CUST-477,PROD-157,LOC-090,REP-008,2024-01-13,17-Jan-2024,36,350.22,9991.78,7315.64,0.2075,Completed,South,,
ORD-01112,CUST-689,PROD-199,LOC-010,REP-041,03/22/2023,03-Apr-2023,15,365,4759.39,2869.07,0.1308,Completed,Central,,
ORD-00214,CUST-251,PROD-190,LOC-006,REP-052,09/04/2023,2026-07-15,5,54,271.02,173.21,0.0134,Pending,North,CUST-9799,
ORD-00779,CUST-067,PROD-151,LOC-017,REP-009,20-May-2024,23-May-2024,36,100.92,2559.53,1711.99,0.2955,Pending,South,,
ORD-01416,CUST-033,PROD-128,LOC-041,REP-045,08/02/2023,2023-08-07,28,311.53,5514.58,3607.02,0.3678,Completed,West,,
ORD-03497,CUST-897,PROD-030,,,10-Nov-2023,2023-11-20,45,$375.49,14502.74,9416.22,,Returned,,,
ORD-00102,CUST-391,PROD-164,LOC-048,REP-014,09-Feb-2024,2024-02-10,17,270,3763.42,2518.22,0.1819,Pending,Central,,
ORD-02044,CUST-807,PROD-043,LOC-006,REP-034,2024-10-14,10/28/2024,27,$484.82,12114.92,5464.88,0.0745,Completed,East,,
ORD-02849,CUST-308,PROD-117,LOC-053,REP-009,27-Jul-2023,07/30/2023,39,$283.57,8516.71,5802.17,0.2299,Pending,West,,
ORD-04725,CUST-197,PROD-081,,,11/12/2024,11/22/2024,23,232.83,5053.06,2943.11,,Completed,,,
ORD-03820,CUST-096,PROD-022,LOC-033,REP-063,21-Dec-2023,2023-12-25,12,$302.04,-2814.41,1652.61,0.2235,Completed,North,,
ORD-04122,CUST-400,PROD-193,,,05/17/2024,05/22/2024,18,467,6561.59,3561.46,,Pending,,,
ORD-01568,CUST-190,PROD-033,LOC-009,REP-008,16-Apr-2024,04/26/2024,23,$394.33,9007.92,5852.98,0.0068,Pending,Central,,
ORD-00166,CUST-564,PROD-139,LOC-038,REP-039,12/31/2024,08-Jan-2025,6,406,1494.0,1187.18,0.387,Pending,North,,
ORD-04910,CUST-160,PROD-111,LOC-028,REP-060,06/26/2023,07/06/2023,22,409.69,7398.02,5899.34,0.1792,Returned,North,,
ORD-03567,CUST-026,PROD-036,LOC-034,REP-035,10-Sep-2023,09/13/2023,33,31.78,803.65,623.72,0.2337,Completed,West,,
ORD-03905,CUST-211,PROD-195,LOC-031,REP-042,2023-05-08,05/18/2023,30,$81.87,2129.93,1005.36,0.1328,Completed,East,,
ord-02274,CUST-786,PROD-118,LOC-097,REP-048,31-Aug-2023,09/11/2023,2,75.87,143.53,92.34,0.0541,Completed,South,,
ORD-01344,CUST-347,PROD-181,LOC-023,REP-038,07-Aug-2023,12-Aug-2023,5,184,587.5,372.11,0.3637,Returned,West,,
ORD-02014,CUST-770,PROD-172,LOC-079,REP-059,06/24/2023,05-Jul-2023,19,$197.98,2654.2,1608.02,0.2944,Completed,Central,,
ORD-00274,CUST-257,PROD-022,LOC-048,REP-022,2024-12-06,2024-12-09,42,$154.42,4216.96,3165.41,0.3498,Completed,East,CUST-9078,
ORD-00072,CUST-246,PROD-045,LOC-071,REP-010,2024-09-16,09/28/2024,7,474,3042.66,1473.9,0.0831,Pending,South,,
ORD-04168,CUST-226,PROD-110,LOC-047,REP-074,2024-11-06,15-Nov-2024,6,$222.37,1328.62,759.53,0.0042,Completed,East,,
ORD-01088,CUST-239,PROD-030,LOC-084,REP-005,09/23/2023,10/07/2023,32,$67.98,1626.95,746.38,0.2521,Pending,North,,
ORD-00395,CUST-301,PROD-056,LOC-097,REP-068,07/10/2024,2024-07-19,26,50.51,1197.04,580.97,0.0885,Completed,East,,
ORD-00584,CUST-095,PROD-015,LOC-077,REP-028,04/17/2023,04/28/2023,29,179.00,3685.09,1845.34,0.2901,Completed,Central,,
ORD-01368,CUST-015,PROD-112,LOC-085,REP-023,03/05/2024,06-Mar-2024,9,395,3013.96,2254.74,0.1526,Completed,East,,
ord-00475,CUST-763,PROD-141,LOC-067,REP-016,06/17/2024,28-Jun-2024,14,$239.05,2434.39,1277.67,0.2726,Completed,North,,
ORD-04834,CUST-634,PROD-040,LOC-072,REP-005,2023-01-14,24-Jan-2023,13,$347.50,3326.69,1351.64,0.2636,Completed,North,,
ORD-02549,CUST-889,PROD-102,LOC-045,REP-012,2023-12-04,12-Dec-2023,36,293.44,8147.89,6366.43,0.2287,Completed,East,,
ORD-01014,CUST-077,PROD-068,LOC-043,REP-049,2024-07-04,07/05/2024,45,$434.67,17527.85,12514.49,0.1039,Completed,East,,
ord-00736,CUST-819,PROD-118,LOC-097,REP-015,2023-10-01,2023-10-04,45,437.48,14928.35,6593.21,0.2417,Completed,West,,
ORD-03004,CUST-759,PROD-153,LOC-021,REP-074,18-Jul-2024,07/29/2024,13,344,3125.99,2273.09,0.302,Completed,North,,
ORD-04988,CUST-339,PROD-029,LOC-012,REP-018,2024-08-29,09/11/2024,5,$270.30,1247.7,595.75,0.0768,Returned,South,,
ORD-01702,CUST-341,PROD-021,LOC-007,REP-037,04/19/2024,21-Apr-2024,13,256.64,2791.17,1229.98,0.1634,Completed,South,,
ORD-03847,CUST-232,PROD-024,LOC-018,,03-Feb-2023,14-Feb-2023,12,$199.47,2331.64,1172.69,0.0259,Pending,,,
ORD-01764,CUST-528,PROD-018,LOC-092,REP-051,2023-08-24,29-Aug-2023,1,$22.70,14.34,9.75,0.3683,Pending,North,,
ORD-01876,CUST-929,PROD-185,LOC-004,REP-024,05/05/2023,05/09/2023,25,313,6728.73,3106.45,0.1404,Pending,South,,
ORD-01260,CUST-290,PROD-158,LOC-014,REP-032,2023-08-13,2023-08-22,9,403.70,3426.2,2273.91,0.057,Pending,West,,
